1;./csv/livre1-info.jpg;Bien rédiger pour le Web, 5e édition: Stratégie de contenu pour améliorer son référencement;Isabelle Canivet-Bourgaux;"Le contenu est la clé d'un référencement durable Du référenceur à l'ergonome, en passant par le marketing, tous les acteurs du Web s'accordent sur un point : c'est le contenu qui, de pair avec une expérience utilisateur agréable, fait venir et revenir l'internaute sur un site, en assure au final la conversion, et nourrit une visibilité méritée sur les moteurs de recherche. Avec les algorithmes sémantiques de Google, le professionnel chargé du contenu d'un site web doit penser en véritable stratège, bien au-delà de la rédaction du contenu stricto sensu.
Grâce à cet ouvrage, vous définirez une stratégie de contenu efficace pour vos visiteurs et pour le référencement. Concevez une architecture de contenu adaptée à votre cible et à l'appareil utilisé, que ce soit l'ordinateur ou le mobile Sondez vos web analytics pour définir une stratégie éditoriale Trouvez les mots-clés correspondant au besoin de la cible (user intent) Adaptez les meilleures techniques d'écriture journalistique Orchestrez votre production de contenu pour gagner en efficacité Acquérez les bases du référencement naturel et évitez les sanctions des moteurs Identifiez les problèmes de référencement en menant un audit Gérez les liens de façon à soutenir le référencement Exploitez les zones textuelles chaudes pour le référencement Optimisez tous types de contenus dans une logique de référencement pour une visibilité maximale sur Google.";12
2;./csv/livre2-info.jpg;Python pour les SHS : Introduction à la programmation pour le traitement de données;Emilien Schultz, Matthias Bussonnier;Ce manuel propose une introduction à la programmation Python destinée aux étudiants et praticiens en SHS. Python est un langage de programmation simple, libre, multi-plateforme, pédagogique, bénéficiant d'une communauté d'utilisateurs croissante tant dans le domaine universitaire que le secteur privé. Avec la multiplication des données numériques dans les sciences humaines et sociales (SHS), le recours à l'informatique devient indispensable tant pour la collecte, la mise en forme, ou le traitement des données. Le langage Python permet à la fois de réaliser les traitements statistiques habituels des SHS tout en ouvrant aux nouveaux usages liés à l'automatisation des tâches informatiques, le traitement des grands corpus des humanités numériques ou encore la collecte de données sur les réseaux sociaux. Ce manuel se concentre en priorité sur les usages du traitement des données en SHS. Complété avec de nombreux exemples de code et des études de cas concrets, l'ouvrage permet une familiarisation progressive à la programmation, au langage Python et à sa philosophie. Il insiste sur sa flexibilité pour répondre aux besoins de chaque problématique tout en soulignant l'importance de la diffusion et de la reproductibilité des traitements informatiques.;5
3;./csv/livre3-info.jpg;Réseaux informatiques - Coffret de 2 livres : Notions fondamentales, maintenance et dépannage des PC (6e édition);Yann Bardot, Jos� Dordoigne;"Ces deux livres offrent au lecteur un maximum d’informations sur les fondamentaux des réseaux informatiques et la maintenance et le dépannage de PC dans un environnement réseau. 1330 pages par nos experts.

Un livre de la collection Ressources Informatiques
Réseaux informatiques - Notions fondamentales (8e édition) - (Protocoles, Architectures, Réseaux sans fil, Virtualisation, Sécurité, IPv6...)

Extrait du résumé : Ce livre sur les réseaux s'adresse aussi bien aux personnes désireuses de comprendre les réseaux informatiques et les systèmes d'exploitation, qu'aux informaticiens plus expérimentés souhaitant renforcer et mettre à jour leurs connaissances…

Un livre de la collection Ressources Informatiques
Maintenance et dépannage d'un PC en réseau (7e édition)

Extrait du résumé : L'objectif de ce livre est de vous permettre de maîtriser la maintenance et le dépannage de PC équipés du système d'exploitation Microsoft Windows 10 (version 1909 ou antérieures), dans un environnement réseau et d'acquérir ainsi toutes les connaissances nécessaires pour devenir le correspondant micro de votre entreprise…"
4;./csv/livre4-info.jpg;Je crée mon site avec WordPress. Le guide complet, de l'hébergement à la promotion;Lycia Diaz;Vous souhaitez créer votre site web mais sans écrire une ligne de code ? Ce livre 100 % pratique, ni basique ni trop avancé, vous expliquera comment réussir votre projet avec l'outil gratuit WordPress. Simple et clair, il vous expliquera toutes les étapes de réalisation d'un site web : hébergement, nom de domaine, design, sauvegarde, maintenance, référencement, promotion... Grâce à WordPress, plus besoin d'être développeur pour créer soi-même son site !;16
5;./csv/livre5-info.jpg;S'initier � la gestion de projets informatiques;Salmane Ouassini;"Ce livre s'adresse à toute personne qui souhaite s'initier à la gestion de projet, et en particulier la gestion de projets informatiques. Il s'adresse aussi bien à des développeurs, testeurs, consultants fonctionnels ou autre fonction d'ingénierie informatique souhaitant se lancer dans la gestion de projets qu'à des personnes déjà initiées à la gestion de projet, mais sans l'avoir pour autant pratiquée dans le cadre d'une expérience professionnelle.

L'auteur commence par introduire les notions principales d'un projet avant de se pencher sur les particularités des projets informatiques, à savoir leurs types, les modes de facturation, les parties prenantes ainsi que les différentes étapes. Il décrit ensuite le poste de chef de projet, et en particulier le poste du chef de projet informatique, pour détailler ses principales fonctions, ses compétences clés ainsi que les outils et méthodes qu'il doit connaître.

Dans la suite du livre, l'auteur aiguille le futur chef de projet sur ses premiers pas de prise de responsabilité puis détaille les éléments à prendre en compte dans la gestion de petits projets tels que les erreurs à éviter, les vertus de l'application des accords toltèques ou encore certains conseils à prendre en compte pour acquérir de la maturité en gestion des projets, tout en fournissant une approche concrète pour plusieurs projets en parallèle. Puis, l'auteur traite de la gestion d'équipe : il décrit les différents types d'équipes, les particularités d'une petite équipe et propose une approche pas-à-pas pour parvenir à gérer une petite équipe. Pour finir, il fournit les clés de la réussite d'un projet informatique à travers un ensemble de normes, d'outils et de méthodes.

A l'issue de la lecture de ce livre, le lecteur sera sensibilisé à la gestion de projet et pourra prendre en charge des projets informatiques simples, avec une équipe de taille réduite, lui permettant de s'exercer avant d'aller plus loin sur de la gestion de projet plus complexe.";14
